TCGA-BH-A1F0,156.4201,0.6685
TCGA-C8-A12K,174.8285,0
TCGA-C8-A12L,164.0183,7.6437
TCGA-C8-A12M,14.6888,143.9806
TCGA-C8-A12N,153.5338,47.8599
TCGA-C8-A12O,145.8881,59.4024
TCGA-C8-A12P,182.2717,9.9246
TCGA-C8-A12Q,148.9096,34.4306
TCGA-C8-A12T,219.0794,26.6881
TCGA-C8-A12U,46.1053,112.3658
TCGA-C8-A12V,154.0521,0
TCGA-C8-A12W,129.9483,63.1618
TCGA-C8-A12X,38.4516,129.326
TCGA-C8-A12Y,98.2406,88.0695
TCGA-C8-A12Z,170.1667,53.9698
TCGA-C8-A130,120.2476,40.4008
TCGA-C8-A131,212.2811,0.2592
TCGA-C8-A132,144.8343,45.2144
TCGA-C8-A133,0.0119,205.2019
TCGA-C8-A134,151.1395,0.1239
TCGA-C8-A135,179.1884,31.3819
TCGA-C8-A137,162.5636,20.8218
TCGA-C8-A138,154.264,33.2057
TCGA-C8-A1HF,191.0608,5.2719
TCGA-C8-A1HG,96.8242,73.6554
TCGA-C8-A1HI,47.3032,136.583
TCGA-C8-A1HL,106.7296,76.5319
TCGA-C8-A1HM,84.9022,72.7575
TCGA-C8-A1HN,49.3401,103.3614
TCGA-D8-A13Y,59.7173,62.3895
TCGA-D8-A13Z,156.9076,12.8068
TCGA-D8-A140,35.6377,115.5215
TCGA-D8-A141,189.1014,18.699
TCGA-D8-A142,196.7158,0
TCGA-D8-A143,164.2319,0
TCGA-D8-A145,90.8345,62.0017
TCGA-D8-A147,141.7867,1.3809
TCGA-E2-A105,41.3764,109.123
TCGA-E2-A106,10.6811,164.4141
TCGA-E2-A107,34.5266,122.0556
TCGA-E2-A108,166.2763,14.2482
TCGA-E2-A109,74.0298,87.2682
TCGA-E2-A10A,48.2917,104.8463
TCGA-E2-A10B,60.3858,103.6078
TCGA-E2-A10C,83.6899,83.8205
TCGA-E2-A10E,51.4189,130.5193
TCGA-E2-A10F,132.7062,47.7989
TCGA-E2-A14N,178.2972,0
TCGA-E2-A14O,39.1967,181.614
TCGA-E2-A14P,139.8686,35.5485
TCGA-E2-A14Q,67.8253,94.0794
TCGA-E2-A14R,172.4379,0
TCGA-E2-A14S,18.4088,141.9607
TCGA-E2-A14T,33.1319,147.3589
TCGA-E2-A14V,110.8988,69.9287
TCGA-E2-A14W,34.7562,140.2506
TCGA-E2-A14X,169.8775,3.39
TCGA-E2-A14Y,210.5197,0
TCGA-E2-A14Z,127.2515,52.6059
TCGA-E2-A150,174.927,0
TCGA-E2-A152,175.4392,20.3895
TCGA-E2-A153,186.2062,46.0497
TCGA-E2-A154,79.368,88.4481
TCGA-E2-A155,15.6271,146.5029
TCGA-E2-A156,1.4302,141.6033
TCGA-E2-A158,162.3571,0.0696
TCGA-E2-A159,156.4919,0.4113
TCGA-E2-A15A,81.1396,86.1491
TCGA-E2-A15C,72.8425,91.9873
TCGA-E2-A15D,81.4015,71.1242
TCGA-E2-A15E,89.9849,75.6027
TCGA-E2-A15F,21.4441,135.9296
TCGA-E2-A15G,16.5342,128.7153
TCGA-E2-A15H,97.2168,82.0871
TCGA-E2-A15I,50.7566,94.6316
TCGA-E2-A15J,70.9007,119.1265
TCGA-E2-A15K,72.5563,82.6269
TCGA-E2-A15L,108.4186,75.5672
TCGA-E2-A15M,108.0032,55.1926
TCGA-E2-A15O,23.2128,113.245
TCGA-E2-A15P,36.2844,124.9111
TCGA-E2-A15R,17.9568,124.2522
TCGA-E2-A15S,10.3779,135.9822
TCGA-E2-A15T,9.38,138.2239
TCGA-E2-A1AZ,148.6833,0.0044
TCGA-E2-A1B0,174.3861,10.5064
TCGA-E2-A1B1,146.274,32.7241
TCGA-E2-A1B4,42.5579,127.9853
TCGA-E2-A1B5,111.5893,67.1508
TCGA-E2-A1B6,161.6898,0
TCGA-E2-A1BC,109.3068,53.928
TCGA-E2-A1BD,94.4097,84.7415
